date,wday,month,year,CASHBACK_STORE_1,type_Cultural,type_National,type_Religious,type_Sporting,is_weekend,item_id,cnt,sell_price
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_586,43,1.48
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_584,3,1.0
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_555,24,1.48
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_547,9,0.2
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_546,4,5.48
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_252,17,1.48
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_090,0,1.25
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_376,0,1.98
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_325,0,
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_065,0,2.94
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_064,0,2.54
2011-02-21,3,2,2011,0,0,1,0,0,0,STORE_1_339,8,0.88
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_547,6,0.2
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_714,33,1.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_587,42,2.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_586,41,1.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_584,6,1.0
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_555,32,1.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_546,3,5.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_252,21,1.48
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_064,1,2.54
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_065,0,2.94
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_339,6,0.88
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_376,0,1.98
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-02-22,4,2,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_714,27,1.48
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_587,44,2.48
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_586,37,1.48
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_584,1,1.0
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_547,33,0.2
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_555,25,1.48
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_252,13,1.48
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_376,1,1.98
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_065,1,2.94
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_339,0,0.88
2011-02-23,5,2,2011,0,0,0,0,0,0,STORE_1_546,5,5.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_547,8,0.2
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_714,29,1.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_587,52,2.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_586,47,1.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_584,6,1.0
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_555,26,1.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_546,4,5.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_252,16,1.48
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_376,0,1.98
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_065,2,2.94
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-02-24,6,2,2011,0,0,0,0,0,0,STORE_1_339,3,0.88
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_714,36,1.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_587,44,2.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_586,55,1.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_584,6,1.0
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_555,41,1.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_547,26,0.2
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_546,2,5.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_252,26,1.48
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_376,2,1.98
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_065,1,2.94
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-02-25,7,2,2011,0,0,0,0,0,0,STORE_1_339,3,0.88
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_555,57,1.48
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_727,0,2.98
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_714,37,1.48
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_587,58,2.48
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_586,74,1.48
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_584,3,1.0
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_547,19,0.2
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_376,7,1.98
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_339,2,0.88
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_064,1,2.54
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_065,0,2.94
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_325,0,
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_546,7,5.48
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_090,0,1.25
2011-02-26,1,2,2011,0,0,0,0,0,1,STORE_1_252,19,1.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_727,0,2.98
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_714,31,1.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_587,40,2.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_586,65,1.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_584,9,1.0
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_547,56,0.2
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_546,3,5.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_555,59,1.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_252,24,1.48
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_090,0,1.25
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_376,2,1.98
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_325,0,
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_065,0,2.94
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_064,0,2.54
2011-02-27,2,2,2011,0,0,0,0,0,1,STORE_1_339,9,0.88
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_547,14,0.2
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_714,43,1.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_587,36,2.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_586,45,1.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_584,3,1.0
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_546,4,5.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_555,36,1.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_252,22,1.48
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_376,2,1.98
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_065,2,2.94
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-02-28,3,2,2011,0,0,0,0,0,0,STORE_1_339,10,0.88
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_714,15,1.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_587,31,2.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_586,63,1.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_584,9,1.0
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_555,47,1.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_547,18,0.2
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_546,3,5.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_252,25,1.48
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_376,1,1.98
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-01,4,3,2011,0,0,0,0,0,0,STORE_1_339,0,0.88
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_555,44,1.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_714,34,1.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_587,37,2.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_586,53,1.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_584,2,1.0
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_547,54,0.2
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_339,1,0.88
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_252,20,1.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_376,0,1.98
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_546,9,5.48
2011-03-02,5,3,2011,1,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_714,32,1.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_587,17,2.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_586,51,1.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_584,5,1.0
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_555,33,1.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_547,28,0.2
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_546,2,5.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_252,23,1.48
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_376,1,1.98
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_064,2,2.54
2011-03-03,6,3,2011,1,0,0,0,0,0,STORE_1_339,4,0.88
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_714,34,1.48
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_587,48,2.48
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_586,54,1.48
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_584,5,1.0
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_555,32,1.48
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_547,41,0.2
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_339,2,0.88
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_252,29,1.48
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_376,0,1.98
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-04,7,3,2011,0,0,0,0,0,0,STORE_1_546,10,5.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_584,8,1.0
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_727,0,2.98
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_714,63,1.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_587,54,2.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_586,63,1.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_547,48,0.2
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_555,48,1.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_546,12,5.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_252,20,1.48
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_339,5,0.88
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_090,0,1.25
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_376,4,1.98
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_325,0,
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_065,1,2.94
2011-03-05,1,3,2011,1,0,0,0,0,1,STORE_1_064,2,2.54
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_714,47,1.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_587,23,2.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_586,70,1.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_584,6,1.0
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_555,28,1.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_547,44,0.2
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_546,8,5.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_727,0,2.98
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_252,17,1.48
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_090,0,1.25
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_376,0,1.98
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_325,0,
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_065,1,2.94
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_064,2,2.54
2011-03-06,2,3,2011,1,0,0,0,0,1,STORE_1_339,5,0.88
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_714,25,1.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_586,41,1.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_584,9,1.0
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_555,29,1.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_547,38,0.2
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_546,4,5.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_252,12,1.48
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_376,0,1.98
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-07,3,3,2011,0,0,0,0,0,0,STORE_1_339,6,0.88
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_547,11,0.2
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_714,27,1.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_586,58,1.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_584,8,1.0
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_555,32,1.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_546,2,5.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_252,14,1.48
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_064,2,2.54
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_065,1,2.94
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_339,1,0.88
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_376,9,1.98
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-08,4,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_727,0,2.98
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_714,27,1.48
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_587,0,2.48
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_586,48,1.48
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_584,13,1.0
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_547,25,0.2
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_555,44,1.48
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_252,21,1.48
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_090,0,1.25
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_376,2,1.98
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_325,0,
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_065,0,2.94
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_064,0,2.54
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_339,1,0.88
2011-03-09,5,3,2011,1,0,0,1,0,0,STORE_1_546,5,5.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_547,36,0.2
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_714,27,1.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_586,57,1.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_584,15,1.0
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_555,35,1.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_546,2,5.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_252,16,1.48
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_376,3,1.98
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_325,0,
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_065,2,2.94
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-10,6,3,2011,0,0,0,0,0,0,STORE_1_339,4,0.88
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_714,49,1.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_586,66,1.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_584,10,1.0
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_555,34,1.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_547,30,0.2
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_546,6,5.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_252,21,1.48
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_376,0,1.98
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_065,1,2.94
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_064,1,2.54
2011-03-11,7,3,2011,1,0,0,0,0,0,STORE_1_339,4,0.88
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_727,0,2.98
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_714,44,1.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_587,0,2.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_586,71,1.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_584,18,1.0
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_555,48,1.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_547,47,0.2
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_546,7,5.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_252,27,1.48
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_064,1,2.54
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_065,1,2.94
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_339,5,0.88
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_376,0,1.98
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_090,0,1.25
2011-03-12,1,3,2011,1,0,0,0,0,1,STORE_1_325,0,
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_727,0,2.98
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_714,47,1.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_587,0,2.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_586,55,1.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_584,10,1.0
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_547,18,0.2
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_546,4,5.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_555,48,1.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_252,22,1.48
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_090,0,1.25
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_376,2,1.98
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_325,0,
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_065,0,2.94
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_064,2,2.54
2011-03-13,2,3,2011,0,0,0,0,0,1,STORE_1_339,6,0.88
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_555,32,1.48
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_714,38,1.48
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_586,36,1.48
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_584,9,1.0
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_547,52,0.2
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_339,7,0.88
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_252,22,1.48
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_376,2,1.98
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_064,1,2.54
2011-03-14,3,3,2011,1,0,0,0,0,0,STORE_1_546,5,5.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_547,28,0.2
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_714,22,1.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_587,0,2.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_586,63,1.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_584,9,1.0
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_555,37,1.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_546,3,5.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_727,0,2.98
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_252,20,1.48
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_090,0,1.25
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_376,1,1.98
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_325,0,
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_065,0,2.94
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_064,0,2.54
2011-03-15,4,3,2011,1,0,0,0,0,0,STORE_1_339,10,0.88
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_727,0,2.98
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_714,38,1.48
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_587,0,2.48
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_586,43,1.48
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_584,6,1.0
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_555,38,1.48
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_547,41,0.2
2011-03-16,5,3,2011,0,0,0,1,0,0,STORE_1_065,1,2.94
